['4-GB14', '5', '1', 'Coesite', '0.31', 'Sylvite', '0.21', 'Zeolites', '0.28', 'None', '0.00']
['GJ0-OJ', '9', '23', 'Bitumens', '0.27', 'Coesite', '0.22', 'Sylvite', '0.3', 'None', '0.00']
['GJ0-OJ', '9', '24', 'Bitumens', '0.3', 'Coesite', '0.33', 'Sylvite', '0.17', 'None', '0.00']
['GJ0-OJ', '9', '25', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['GJ0-OJ', '9', '26', 'Coesite', '0.28', 'Sylvite', '0.18', 'Zeolites', '0.33', 'None', '0.00']
['GJ0-OJ', '10', '1', 'Bitumens', '0.33', 'Coesite', '0.15', 'Sylvite', '0.32', 'None', '0.00']
['GJ0-OJ', '10', '2', 'Bitumens', '0.32', 'Coesite', '0.28', 'Sylvite', '0.2', 'None', '0.00']
['GJ0-OJ', '10', '3', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['GJ0-OJ', '10', '4', 'Bitumens', '0.25', 'Coesite', '0.55', 'None', '0.00', 'None', '0.00']
['GJ0-OJ', '10', '5', 'Coesite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['GJ0-OJ', '10', '6', 'Bitumens', '0.21', 'Sylvite', '0.32', 'Zeolites', '0.28', 'None', '0.00']
['GJ0-OJ', '10', '7', 'Bitumens', '0.18', 'Cobaltite', '0.48', 'Coesite', '0.33', 'None', '0.00']
['GJ0-OJ', '10', '8', 'Cobaltite', '0.33', 'Coesite', '0.26', 'Sylvite', '0.24', 'Zeolites', '0.17']
['GJ0-OJ', '10', '9', 'Bitumens', '0.24', 'Cobaltite', '0.35', 'Coesite', '0.41', 'None', '0.00']
['GJ0-OJ', '10', '10', 'Coesite', '0.25', 'Zeolites', '0.55', 'None', '0.00', 'None', '0.00']
['GJ0-OJ', '10', '11', 'Bitumens', '0.29', 'Sylvite', '0.28', 'Zeolites', '0.23', 'None', '0.00']
['GJ0-OJ', '10', '12', 'Bitumens', '0.19', 'Coesite', '0.27', 'Zeolites', '0.34', 'None', '0.00']
['GJ0-OJ', '10', '13', 'Bitumens', '0.29', 'Coesite', '0.34', 'Sylvite', '0.17', 'None', '0.00']
['GJ0-OJ', '10', '14', 'Coesite', '0.16', 'Sylvite', '0.33', 'Zeolites', '0.31', 'None', '0.00']
['GJ0-OJ', '10', '15', 'Bitumens', '0.24', 'Sylvite', '0.28', 'Zeolites', '0.28', 'None', '0.00']
['GJ0-OJ', '10', '16', 'Coesite', '0.19', 'Sylvite', '0.3', 'Zeolites', '0.3', 'None', '0.00']
['GJ0-OJ', '10', '17', 'Bitumens', '0.17', 'Sylvite', '0.32', 'Zeolites', '0.31', 'None', '0.00']
['GXK-7F', '2', '1', 'Bitumens', '0.32', 'Coesite', '0.2', 'Sylvite', '0.28', 'None', '0.00']
['GXK-7F', '2', '2', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['GXK-7F', '4', '1', 'Bitumens', '0.31', 'Coesite', '0.27', 'Zeolites', '0.21', 'None', '0.00']
['GXK-7F', '5', '1', 'Bitumens', '0.21', 'Coesite', '0.16', 'Euxenite', '0.43', 'Titanite', '0.21']
['GXK-7F', '6', '1', 'Bitumens', '0.3', 'Sylvite', '0.32', 'Zeolites', '0.18', 'None', '0.00']
['GXK-7F', '6', '2', 'Coesite', '0.24', 'Euxenite', '0.3', 'Sylvite', '0.17', 'Zeolites', '0.28']
['GXK-7F', '7', '1', 'Coesite', '0.35', 'Zeolites', '0.45', 'None', '0.00', 'None', '0.00']
['GXK-7F', '7', '2', 'Bitumens', '0.3', 'Coesite', '0.32', 'Sylvite', '0.18', 'None', '0.00']
['GXK-7F', '7', '3', 'Bitumens', '0.31', 'Coesite', '0.31', 'Zeolites', '0.18', 'None', '0.00']
['GXK-7F', '7', '4', 'Bitumens', '0.35', 'Coesite', '0.25', 'Sylvite', '0.2', 'None', '0.00']
['GXK-7F', '7', '5', 'Bitumens', '0.27', 'Sylvite', '0.33', 'Zeolites', '0.21', 'None', '0.00']
['GXK-7F', '7', '6', 'Bitumens', '0.22', 'Coesite', '0.25', 'Zeolites', '0.33', 'None', '0.00']
['GXK-7F', '7', '7', 'Bitumens', '0.33', 'Coesite', '0.28', 'Sylvite', '0.2', 'None', '0.00']
['GXK-7F', '7', '8', 'Sylvite', '0.46', 'Zeolites', '0.34', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '1', 'Bitumens', '0.5', 'Sylvite', '0.3', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '2', 'Bitumens', '0.24', 'Sylvite', '0.56', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '3', 'Bitumens', '0.28', 'Sylvite', '0.52', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '4', 'Coesite', '0.2', 'Sylvite', '0.27', 'Zeolites', '0.32', 'None', '0.00']
['GXK-7F', '8', '5', 'Bitumens', '0.29', 'Coesite', '0.51', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '6', 'Sylvite', '0.24', 'Zeolites', '0.56', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '7', 'Coesite', '0.17', 'Sylvite', '0.32', 'Zeolites', '0.31', 'None', '0.00']
['GXK-7F', '8', '8', 'Chromite', '0.31', 'Otavite', '0.3', 'Zircon', '0.3', 'None', '0.00']
['GXK-7F', '8', '9', 'Bitumens', '0.25', 'Sylvite', '0.27', 'Zeolites', '0.28', 'None', '0.00']
['GXK-7F', '8', '10', 'Bitumens', '0.49', 'Sylvite', '0.31', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '11', 'Euxenite', '0.32', 'Sylvite', '0.28', 'Zeolites', '0.4', 'None', '0.00']
['GXK-7F', '8', '12', 'Coesite', '0.22', 'Euxenite', '0.43', 'Scheelite', '0.16', 'Zeolites', '0.19']
['GXK-7F', '8', '13', 'Coesite', '0.19', 'Sylvite', '0.32', 'Zeolites', '0.29', 'None', '0.00']
['GXK-7F', '8', '14', 'Bitumens', '0.26', 'Sylvite', '0.54', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '15', 'Coesite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '16', 'Sylvite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '17', 'Bitumens', '0.32', 'Sylvite', '0.48', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '18', 'Bitumens', '0.2', 'Sylvite', '0.27', 'Zeolites', '0.34', 'None', '0.00']
['GXK-7F', '8', '19', 'Euxenite', '0.26', 'Sylvite', '0.3', 'Zeolites', '0.44', 'None', '0.00']
['GXK-7F', '8', '20', 'Sylvite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '21', 'Sylvite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '22', 'Sylvite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '23', 'Sylvite', '0.31', 'Zeolites', '0.49', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '24', 'Bitumens', '0.51', 'Coesite', '0.29', 'None', '0.00', 'None', '0.00']
['GXK-7F', '8', '25', 'Sylvite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['I-8D0G', '4', '1', 'Bitumens', '0.31', 'Coesite', '0.32', 'Zeolites', '0.17', 'None', '0.00']
['I-8D0G', '5', '1', 'Coesite', '0.54', 'Zeolites', '0.26', 'None', '0.00', 'None', '0.00']
['I-8D0G', '6', '1', 'Bitumens', '0.56', 'Coesite', '0.24', 'None', '0.00', 'None', '0.00']
['I-8D0G', '6', '2', 'Bitumens', '0.2', 'Coesite', '0.32', 'Zeolites', '0.28', 'None', '0.00']
['I-8D0G', '7', '1', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['I-8D0G', '7', '2', 'Coesite', '0.31', 'Zeolites', '0.49', 'None', '0.00', 'None', '0.00']
['I-8D0G', '8', '1', 'Sylvite', '0.26', 'Zeolites', '0.54', 'None', '0.00', 'None', '0.00']
['I-8D0G', '8', '2', 'Coesite', '0.44', 'Zeolites', '0.36', 'None', '0.00', 'None', '0.00']
['JDAS-0', '3', '1', 'Coesite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['JDAS-0', '4', '1', 'Bitumens', '0.48', 'Sylvite', '0.32', 'None', '0.00', 'None', '0.00']
['JDAS-0', '5', '1', 'Chromite', '0.14', 'Coesite', '0.38', 'Euxenite', '0.19', 'None', '0.00']
['JDAS-0', '5', '2', 'Bitumens', '0.39', 'Euxenite', '0.21', 'Sperrylite', '0.1', 'None', '0.00']
['JDAS-0', '5', '3', 'Bitumens', '0.33', 'Coesite', '0.3', 'Zeolites', '0.17', 'None', '0.00']
['JDAS-0', '5', '4', 'Bitumens', '0.28', 'Euxenite', '0.1', 'Otavite', '0.33', 'Sylvite', '0.29']
['JDAS-0', '5', '5', 'Coesite', '0.18', 'Sylvite', '0.33', 'Zeolites', '0.29', 'None', '0.00']
['JDAS-0', '5', '6', 'Bitumens', '0.2', 'Sylvite', '0.31', 'Zeolites', '0.29', 'None', '0.00']
['JDAS-0', '5', '7', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['JDAS-0', '5', '8', 'Bitumens', '0.31', 'Coesite', '0.21', 'Sylvite', '0.27', 'None', '0.00']
['JDAS-0', '5', '9', 'Bitumens', '0.21', 'Sylvite', '0.3', 'Zeolites', '0.29', 'None', '0.00']
['JDAS-0', '5', '10', 'Coesite', '0.18', 'Sylvite', '0.27', 'Zeolites', '0.35', 'None', '0.00']
['JDAS-0', '5', '11', 'Bitumens', '0.34', 'Coesite', '0.46', 'None', '0.00', 'None', '0.00']
['JDAS-0', '5', '12', 'Bitumens', '0.51', 'Coesite', '0.29', 'None', '0.00', 'None', '0.00']
['JDAS-0', '5', '13', 'Chromite', '0.42', 'Coesite', '0.26', 'Zeolites', '0.11', 'Zircon', '0.21']
['JDAS-0', '5', '14', 'Bitumens', '0.25', 'Sylvite', '0.55', 'None', '0.00', 'None', '0.00']
['JDAS-0', '5', '15', 'Chromite', '0.11', 'Coesite', '0.4', 'Euxenite', '0.19', 'None', '0.00']
['JDAS-0', '5', '16', 'Coesite', '0.3', 'Euxenite', '0.09', 'Otavite', '0.35', 'Zeolites', '0.26']
['JDAS-0', '5', '17', 'Bitumens', '0.31', 'Coesite', '0.31', 'Zeolites', '0.18', 'None', '0.00']
['JDAS-0', '6', '1', 'Bitumens', '0.29', 'Euxenite', '0.1', 'Vanadinite', '0.3', 'Zeolites', '0.31']
['JDAS-0', '6', '2', 'Bitumens', '0.28', 'Coesite', '0.29', 'Sylvite', '0.23', 'None', '0.00']
['JDAS-0', '7', '1', 'Bitumens', '0.32', 'Coesite', '0.27', 'Sylvite', '0.21', 'None', '0.00']
['JDAS-0', '7', '2', 'Bitumens', '0.29', 'Coesite', '0.29', 'Sylvite', '0.22', 'None', '0.00']
['JDAS-0', '7', '3', 'Coesite', '0.2', 'Sylvite', '0.25', 'Zeolites', '0.35', 'None', '0.00']
['JDAS-0', '7', '4', 'Bitumens', '0.18', 'Euxenite', '0.35', 'Sylvite', '0.24', 'Zeolites', '0.23']
['JDAS-0', '7', '5', 'Bitumens', '0.34', 'Coesite', '0.24', 'Euxenite', '0.08', 'Otavite', '0.33']
['JDAS-0', '7', '6', 'Bitumens', '0.31', 'Coesite', '0.18', 'Sylvite', '0.31', 'None', '0.00']
['JDAS-0', '7', '7', 'Bitumens', '0.24', 'Coesite', '0.29', 'Zeolites', '0.27', 'None', '0.00']
['J-ODE7', '3', '1', 'Bitumens', '0.21', 'Cobaltite', '0.41', 'Sylvite', '0.19', 'Zeolites', '0.19']
['J-ODE7', '3', '2', 'Bitumens', '0.32', 'Coesite', '0.19', 'Sylvite', '0.29', 'None', '0.00']
['J-ODE7', '4', '1', 'Coesite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '1', 'Bitumens', '0.54', 'Coesite', '0.26', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '2', 'Coesite', '0.28', 'Zeolites', '0.52', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '3', 'Bitumens', '0.56', 'Coesite', '0.24', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '4', 'Bitumens', '0.2', 'Cobaltite', '0.33', 'Coesite', '0.27', 'Zeolites', '0.2']
['J-ODE7', '5', '5', 'Coesite', '0.23', 'Zeolites', '0.57', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '6', 'Bitumens', '0.29', 'Coesite', '0.51', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '7', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '8', 'Bitumens', '0.3', 'Coesite', '0.17', 'Sylvite', '0.33', 'None', '0.00']
['J-ODE7', '5', '9', 'Bitumens', '0.22', 'Coesite', '0.25', 'Zeolites', '0.33', 'None', '0.00']
['J-ODE7', '5', '10', 'Bitumens', '0.26', 'Coesite', '0.32', 'Zeolites', '0.22', 'None', '0.00']
['J-ODE7', '5', '11', 'Coesite', '0.26', 'Sylvite', '0.21', 'Zeolites', '0.32', 'None', '0.00']
['J-ODE7', '5', '12', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '13', 'Bitumens', '0.27', 'Coesite', '0.53', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '14', 'Cobaltite', '0.35', 'Sylvite', '0.21', 'Zeolites', '0.44', 'None', '0.00']
['J-ODE7', '5', '15', 'Bitumens', '0.26', 'Chromite', '0.44', 'Cinnabar', '0.2', 'Coesite', '0.11']
['J-ODE7', '5', '16', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '17', 'Cobaltite', '0.2', 'Sperrylite', '0.1', 'Sylvite', '0.41', 'None', '0.00']
['J-ODE7', '5', '18', 'Bitumens', '0.31', 'Cobaltite', '0.09', 'Coesite', '0.26', 'Vanadinite', '0.35']
['J-ODE7', '5', '19', 'Coesite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['J-ODE7', '5', '20', 'Coesite', '0.32', 'Sylvite', '0.2', 'Zeolites', '0.29', 'None', '0.00']
['J-ODE7', '6', '1', 'Coesite', '0.54', 'Zeolites', '0.26', 'None', '0.00', 'None', '0.00']
['J-ODE7', '6', '2', 'Bitumens', '0.47', 'Sylvite', '0.33', 'None', '0.00', 'None', '0.00']
['J-ODE7', '6', '3', 'Bitumens', '0.28', 'Coesite', '0.31', 'Sylvite', '0.21', 'None', '0.00']
['J-ODE7', '6', '4', 'Coesite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['J-ODE7', '6', '5', 'Bitumens', '0.5', 'Sylvite', '0.3', 'None', '0.00', 'None', '0.00']
['J-ODE7', '6', '6', 'Bitumens', '0.35', 'Sylvite', '0.45', 'None', '0.00', 'None', '0.00']
['J-ODE7', '6', '7', 'Sylvite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['J-ODE7', '6', '8', 'Bitumens', '0.31', 'Coesite', '0.2', 'Sylvite', '0.29', 'None', '0.00']
['J-ODE7', '6', '9', 'Coesite', '0.29', 'Sylvite', '0.21', 'Zeolites', '0.3', 'None', '0.00']
['LN-56V', '1', '1', 'Coesite', '0.38', 'Euxenite', '0.22', 'Sperrylite', '0.11', 'None', '0.00']
['LN-56V', '2', '1', 'Coesite', '0.56', 'Zeolites', '0.24', 'None', '0.00', 'None', '0.00']
['LN-56V', '2', '2', 'Bitumens', '0.34', 'Sylvite', '0.46', 'None', '0.00', 'None', '0.00']
['LN-56V', '2', '3', 'Coesite', '0.27', 'Sylvite', '0.18', 'Zeolites', '0.35', 'None', '0.00']
['LN-56V', '3', '1', 'Sperrylite', '0.38', 'Sylvite', '0.08', 'Zeolites', '0.34', 'Zircon', '0.19']
['LN-56V', '3', '2', 'Coesite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['LN-56V', '3', '3', 'Bitumens', '0.33', 'Coesite', '0.17', 'Sylvite', '0.3', 'None', '0.00']
['LN-56V', '3', '4', 'Sylvite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['LN-56V', '3', '5', 'Bitumens', '0.34', 'Euxenite', '0.1', 'Sylvite', '0.24', 'Vanadinite', '0.32']
['LN-56V', '3', '6', 'Coesite', '0.19', 'Sylvite', '0.3', 'Zeolites', '0.31', 'None', '0.00']
['LN-56V', '3', '7', 'Bitumens', '0.32', 'Coesite', '0.48', 'None', '0.00', 'None', '0.00']
['LN-56V', '3', '8', 'Cobaltite', '0.21', 'Euxenite', '0.43', 'Sylvite', '0.15', 'Zeolites', '0.21']
['LN-56V', '4', '1', 'Sylvite', '0.25', 'Zeolites', '0.55', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '2', 'Bitumens', '0.17', 'Coesite', '0.33', 'Zeolites', '0.3', 'None', '0.00']
['LN-56V', '4', '3', 'Bitumens', '0.31', 'Coesite', '0.29', 'Zeolites', '0.2', 'None', '0.00']
['LN-56V', '4', '4', 'Bitumens', '0.17', 'Coesite', '0.35', 'Zeolites', '0.28', 'None', '0.00']
['LN-56V', '4', '5', 'Bitumens', '0.54', 'Sylvite', '0.26', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '6', 'Coesite', '0.46', 'Zeolites', '0.34', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '7', 'Coesite', '0.35', 'Zeolites', '0.45', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '8', 'Euxenite', '0.29', 'Otavite', '0.32', 'Zircon', '0.3', 'None', '0.00']
['LN-56V', '4', '9', 'Coesite', '0.35', 'Sylvite', '0.2', 'Zeolites', '0.25', 'None', '0.00']
['LN-56V', '4', '10', 'Bitumens', '0.22', 'Coesite', '0.18', 'Euxenite', '0.36', 'Zeolites', '0.24']
['LN-56V', '4', '11', 'Coesite', '0.32', 'Sylvite', '0.21', 'Zeolites', '0.27', 'None', '0.00']
['LN-56V', '4', '12', 'Coesite', '0.17', 'Euxenite', '0.6', 'Sylvite', '0.23', 'None', '0.00']
['LN-56V', '4', '13', 'Bitumens', '0.33', 'Sylvite', '0.25', 'Zeolites', '0.22', 'None', '0.00']
['LN-56V', '4', '14', 'Bitumens', '0.47', 'Sylvite', '0.33', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '15', 'Bitumens', '0.21', 'Sylvite', '0.32', 'Zeolites', '0.27', 'None', '0.00']
['LN-56V', '4', '16', 'Bitumens', '0.33', 'Coesite', '0.47', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '17', 'Sylvite', '0.36', 'Zeolites', '0.44', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '18', 'Coesite', '0.19', 'Sylvite', '0.3', 'Zeolites', '0.31', 'None', '0.00']
['LN-56V', '4', '19', 'Sylvite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['LN-56V', '4', '20', 'Bitumens', '0.24', 'Coesite', '0.34', 'Sylvite', '0.22', 'None', '0.00']
['LN-56V', '5', '1', 'Sperrylite', '0.27', 'Sylvite', '0.23', 'Zeolites', '0.3', 'None', '0.00']
['LN-56V', '5', '2', 'Bitumens', '0.53', 'Coesite', '0.17', 'Euxenite', '0.3', 'None', '0.00']
['LN-56V', '5', '3', 'Bitumens', '0.29', 'Euxenite', '0.08', 'Sperrylite', '0.63', 'None', '0.00']
['LN-56V', '5', '4', 'Coesite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['LN-56V', '5', '5', 'Coesite', '0.22', 'Euxenite', '0.36', 'Sylvite', '0.23', 'Zeolites', '0.19']
['LN-56V', '5', '6', 'Coesite', '0.29', 'Sylvite', '0.23', 'Zeolites', '0.28', 'None', '0.00']
['LN-56V', '5', '7', 'Loparite', '0.21', 'Monazite', '0.2', 'Otavite', '0.29', 'Sperrylite', '0.31']
['LN-56V', '5', '8', 'Bitumens', '0.19', 'Cobaltite', '0.21', 'Coesite', '0.16', 'Euxenite', '0.44']
['LN-56V', '5', '9', 'Bitumens', '0.31', 'Sylvite', '0.49', 'None', '0.00', 'None', '0.00']
['LN-56V', '5', '10', 'Bitumens', '0.2', 'Coesite', '0.18', 'Euxenite', '0.62', 'None', '0.00']
['LN-56V', '5', '11', 'Bitumens', '0.33', 'Coesite', '0.29', 'Sylvite', '0.18', 'None', '0.00']
['LN-56V', '5', '12', 'Coesite', '0.24', 'Euxenite', '0.25', 'Sylvite', '0.25', 'Zeolites', '0.26']
['LN-56V', '5', '13', 'Sylvite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['LN-56V', '5', '14', 'Bitumens', '0.32', 'Coesite', '0.29', 'Zeolites', '0.2', 'None', '0.00']
['LN-56V', '5', '15', 'Carnotite', '0.31', 'Vanadinite', '0.22', 'Zeolites', '0.16', 'Zircon', '0.31']
['LN-56V', '5', '16', 'Bitumens', '0.3', 'Coesite', '0.26', 'Sylvite', '0.24', 'None', '0.00']
['LN-56V', '5', '17', 'Bitumens', '0.28', 'Sylvite', '0.52', 'None', '0.00', 'None', '0.00']
['LN-56V', '5', '18', 'Bitumens', '0.15', 'Sylvite', '0.33', 'Zeolites', '0.32', 'None', '0.00']
['LN-56V', '6', '1', 'Bitumens', '0.32', 'Coesite', '0.48', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '1', 'Bitumens', '0.24', 'Coesite', '0.56', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '2', 'Coesite', '0.16', 'Euxenite', '0.38', 'Sylvite', '0.46', 'None', '0.00']
['LN-56V', '7', '3', 'Coesite', '0.36', 'Zeolites', '0.44', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '4', 'Sylvite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '5', 'Coesite', '0.23', 'Sylvite', '0.31', 'Zeolites', '0.26', 'None', '0.00']
['LN-56V', '7', '6', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '7', 'Bitumens', '0.34', 'Coesite', '0.28', 'Sylvite', '0.18', 'None', '0.00']
['LN-56V', '7', '8', 'Bitumens', '0.26', 'Coesite', '0.34', 'Sylvite', '0.2', 'None', '0.00']
['LN-56V', '7', '9', 'Bitumens', '0.19', 'Coesite', '0.41', 'Euxenite', '0.4', 'None', '0.00']
['LN-56V', '7', '10', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '11', 'Coesite', '0.18', 'Sylvite', '0.37', 'Zeolites', '0.26', 'None', '0.00']
['LN-56V', '7', '12', 'Sylvite', '0.31', 'Zeolites', '0.49', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '13', 'Bitumens', '0.24', 'Sylvite', '0.24', 'Zeolites', '0.32', 'None', '0.00']
['LN-56V', '7', '14', 'Bitumens', '0.25', 'Sylvite', '0.55', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '15', 'Bitumens', '0.32', 'Coesite', '0.31', 'Sylvite', '0.17', 'None', '0.00']
['LN-56V', '7', '16', 'Bitumens', '0.17', 'Sylvite', '0.31', 'Zeolites', '0.32', 'None', '0.00']
['LN-56V', '7', '17', 'Coesite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '18', 'Coesite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '19', 'Sylvite', '0.47', 'Zeolites', '0.33', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '20', 'Euxenite', '0.19', 'Otavite', '0.1', 'Sylvite', '0.41', 'None', '0.00']
['LN-56V', '7', '21', 'Bitumens', '0.32', 'Sylvite', '0.48', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '22', 'Bitumens', '0.28', 'Sylvite', '0.52', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '23', 'Bitumens', '0.27', 'Sylvite', '0.36', 'Zeolites', '0.17', 'None', '0.00']
['LN-56V', '7', '24', 'Bitumens', '0.24', 'Sylvite', '0.56', 'None', '0.00', 'None', '0.00']
['LN-56V', '7', '25', 'Euxenite', '0.19', 'Vanadinite', '0.13', 'Zeolites', '0.38', 'None', '0.00']
['LN-56V', '8', '1', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['LN-56V', '8', '2', 'Bitumens', '0.28', 'Coesite', '0.28', 'Sylvite', '0.24', 'None', '0.00']
['NS2L-4', '2', '1', 'Coesite', '0.32', 'Sylvite', '0.16', 'Zeolites', '0.31', 'None', '0.00']
['NS2L-4', '3', '1', 'Bitumens', '0.21', 'Coesite', '0.28', 'Zeolites', '0.31', 'None', '0.00']
['NS2L-4', '3', '2', 'Coesite', '0.19', 'Sylvite', '0.29', 'Zeolites', '0.32', 'None', '0.00']
['NS2L-4', '3', '3', 'Bitumens', '0.51', 'Sylvite', '0.29', 'None', '0.00', 'None', '0.00']
['NS2L-4', '3', '4', 'Sylvite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['NS2L-4', '4', '1', 'Euxenite', '0.21', 'Otavite', '0.11', 'Sylvite', '0.38', 'None', '0.00']
['NS2L-4', '4', '2', 'Euxenite', '0.39', 'Sylvite', '0.21', 'Zeolites', '0.4', 'None', '0.00']
['NS2L-4', '4', '3', 'Bitumens', '0.24', 'Coesite', '0.27', 'Zeolites', '0.29', 'None', '0.00']
['NS2L-4', '4', '4', 'Coesite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['NS2L-4', '4', '5', 'Sylvite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['NS2L-4', '4', '6', 'Coesite', '0.27', 'Sylvite', '0.21', 'Zeolites', '0.32', 'None', '0.00']
['NS2L-4', '4', '7', 'Sylvite', '0.36', 'Zeolites', '0.44', 'None', '0.00', 'None', '0.00']
['NS2L-4', '4', '8', 'Bitumens', '0.22', 'Euxenite', '0.57', 'Sylvite', '0.21', 'None', '0.00']
['NS2L-4', '4', '9', 'Coesite', '0.31', 'Sylvite', '0.18', 'Zeolites', '0.31', 'None', '0.00']
['NS2L-4', '4', '10', 'Coesite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['NS2L-4', '4', '11', 'Sylvite', '0.43', 'Zeolites', '0.37', 'None', '0.00', 'None', '0.00']
['NS2L-4', '4', '12', 'Chromite', '0.11', 'Euxenite', '0.21', 'Zeolites', '0.37', 'None', '0.00']
['NS2L-4', '4', '13', 'Coesite', '0.21', 'Sylvite', '0.34', 'Zeolites', '0.25', 'None', '0.00']
['NS2L-4', '4', '14', 'Bitumens', '0.22', 'Coesite', '0.31', 'Zeolites', '0.27', 'None', '0.00']
['NS2L-4', '4', '15', 'Bitumens', '0.23', 'Sylvite', '0.33', 'Zeolites', '0.24', 'None', '0.00']
['NS2L-4', '4', '16', 'Bitumens', '0.35', 'Coesite', '0.27', 'Sylvite', '0.18', 'None', '0.00']
['NS2L-4', '4', '17', 'Coesite', '0.48', 'Zeolites', '0.32', 'None', '0.00', 'None', '0.00']
